시도명,시군구명,행정동명,total,현재,5년후,10년후,15년후,20년후,현재_고령인구비율,5년후_고령인구비율,10년후_고령인구비율,15년후_고령인구비율,20년후_고령인구비율
경상북도,포항시 북구,양학동,16655,4292,5903,7617,8983,10110,25.77,35.44,45.73,53.94,60.70
경상북도,포항시 북구,죽도동,19930,7677,9477,11048,12332,13568,38.52,47.55,55.43,61.88,68.08
경상북도,포항시 북구,용흥동,21937,7189,9228,11213,12900,14378,32.77,42.07,51.11,58.80,65.54
경상북도,포항시 북구,우창동,33299,7647,10656,13669,16119,18718,22.96,32.00,41.05,48.41,56.21
경상북도,포항시 북구,두호동,22759,6069,8323,10575,12275,13832,26.67,36.57,46.47,53.93,60.78
경상북도,포항시 북구,장량동,72544,12049,17654,24341,30991,37663,16.61,24.34,33.55,42.72,51.92
경상북도,포항시 북구,환여동,9407,2402,3074,3846,4663,5493,25.53,32.68,40.88,49.57,58.39
경상북도,경주시,감포읍,5392,2827,3373,3812,4128,4392,52.43,62.56,70.70,76.56,81.45
경상북도,경주시,안강읍,23907,9466,11928,14298,16076,17381,39.60,49.89,59.81,67.24,72.70
경상북도,경주시,건천읍,9254,4605,5487,6225,6768,7186,49.76,59.29,67.27,73.14,77.65
경상북도,경주시,외동읍,22208,7559,9945,11983,13555,14964,34.04,44.78,53.96,61.04,67.38
경상북도,경주시,문무대왕면,4171,1951,2312,2611,2796,2955,46.78,55.43,62.60,67.03,70.85
경상북도,경주시,양남면,6267,2695,3365,3984,4339,4664,43.00,53.69,63.57,69.24,74.42
경상북도,경주시,내남면,4660,2653,3177,3499,3723,3884,56.93,68.18,75.09,79.89,83.35
경상북도,경주시,산내면,3246,2138,2483,2689,2792,2879,65.87,76.49,82.84,86.01,88.69
경상북도,경주시,서면,3117,1860,2151,2378,2529,2647,59.67,69.01,76.29,81.14,84.92
경상북도,경주시,현곡면,21601,4607,6275,8342,10235,12041,21.33,29.05,38.62,47.38,55.74
경상북도,경주시,강동면,6035,2957,3627,4175,4578,4824,49.00,60.10,69.18,75.86,79.93
경상북도,경주시,천북면,5691,2377,2940,3438,3798,4111,41.77,51.66,60.41,66.74,72.24
경상북도,경주시,중부동,5068,2225,2690,3067,3420,3688,43.90,53.08,60.52,67.48,72.77
경상북도,경주시,황오동,6260,2942,3545,4085,4458,4774,47.00,56.63,65.26,71.21,76.26
경상북도,경주시,성건동,13736,5362,6487,7686,8627,9377,39.04,47.23,55.96,62.81,68.27
경상북도,경주시,황남동,4420,2383,2780,3130,3396,3595,53.91,62.90,70.81,76.83,81.33
경상북도,경주시,선도동,14636,3510,4820,6338,7649,8778,23.98,32.93,43.30,52.26,59.98
경상북도,경주시,월성동,5818,2470,2998,3473,3880,4229,42.45,51.53,59.69,66.69,72.69
경상북도,경주시,용강동,24019,4203,6175,8287,10431,12752,17.50,25.71,34.50,43.43,53.09
경상북도,경주시,황성동,28063,5357,7753,10790,13480,15689,19.09,27.63,38.45,48.03,55.91
경상북도,경주시,동천동,22074,6019,8165,10451,12405,13891,27.27,36.99,47.35,56.20,62.93
경상북도,경주시,불국동,9797,3663,4572,5373,6055,6733,37.39,46.67,54.84,61.80,68.73
경상북도,경주시,보덕동,1714,800,974,1123,1233,1320,46.67,56.83,65.52,71.94,77.01
경상북도,김천시,아포읍,7913,3209,4130,4860,5363,5784,40.55,52.19,61.42,67.77,73.09
경상북도,김천시,농소면,3088,1462,1745,2033,2206,2345,47.34,56.51,65.84,71.44,75.94
경상북도,김천시,남면,3080,1645,1974,2229,2389,2503,53.41,64.09,72.37,77.56,81.27
경상북도,김천시,개령면,2432,1341,1605,1781,1899,1976,55.14,66.00,73.23,78.08,81.25
경상북도,김천시,감문면,3258,1992,2329,2568,2699,2803,61.14,71.49,78.82,82.84,86.03
경상북도,김천시,어모면,4040,2103,2498,2821,3054,3217,52.05,61.83,69.83,75.59,79.63
경상북도,김천시,봉산면,3035,1625,1946,2170,2325,2434,53.54,64.12,71.50,76.61,80.20
경상북도,김천시,대항면,3417,1738,2133,2419,2575,2704,50.86,62.42,70.79,75.36,79.13
경상북도,김천시,감천면,1928,1023,1227,1387,1492,1568,53.06,63.64,71.94,77.39,81.33
경상북도,김천시,조마면,2180,1255,1493,1648,1752,1826,57.57,68.49,75.60,80.37,83.76
경상북도,김천시,구성면,2763,1706,2000,2221,2330,2396,61.74,72.39,80.38,84.33,86.72
경상북도,김천시,지례면,1522,959,1119,1207,1266,1295,63.01,73.52,79.30,83.18,85.09
경상북도,김천시,부항면,1237,785,904,986,1041,1077,63.46,73.08,79.71,84.16,87.07
경상북도,김천시,대덕면,2300,1241,1424,1579,1654,1716,53.96,61.91,68.65,71.91,74.61
경상북도,김천시,증산면,1029,642,763,846,900,934,62.39,74.15,82.22,87.46,90.77
경상북도,김천시,자산동,6496,3052,3600,4080,4517,4850,46.98,55.42,62.81,69.54,74.66
경상북도,김천시,평화남산동,7403,3338,3999,4585,5009,5429,45.09,54.02,61.93,67.66,73.34
경상북도,김천시,양금동,3776,1969,2293,2602,2822,2959,52.15,60.73,68.91,74.74,78.36
경상북도,김천시,대신동,25214,5440,7453,9778,11887,13765,21.58,29.56,38.78,47.14,54.59
경상북도,김천시,대곡동,20163,5946,7743,9648,11180,12512,29.49,38.40,47.85,55.45,62.05
경상북도,김천시,지좌동,10908,2743,3652,4623,5587,6421,25.15,33.48,42.38,51.22,58.87
경상북도,김천시,율곡동,22896,1852,3039,4603,6514,9308,8.09,13.27,20.10,28.45,40.65
경상북도,안동시,풍산읍,6393,3529,4076,4570,4877,5123,55.20,63.76,71.48,76.29,80.13
경상북도,안동시,와룡면,3978,2326,2676,2978,3178,3289,58.47,67.27,74.86,79.89,82.68
경상북도,안동시,북후면,2933,1726,2007,2238,2408,2529,58.85,68.43,76.30,82.10,86.23
경상북도,안동시,서후면,3482,1933,2237,2499,2668,2802,55.51,64.24,71.77,76.62,80.47
경상북도,안동시,풍천면,7041,2376,2821,3277,3655,4077,33.75,40.07,46.54,51.91,57.90
경상북도,안동시,일직면,2664,1640,1872,2052,2190,2275,61.56,70.27,77.03,82.21,85.40
경상북도,안동시,남후면,1693,1095,1245,1354,1436,1486,64.68,73.54,79.98,84.82,87.77
경상북도,안동시,남선면,2077,1109,1325,1522,1614,1689,53.39,63.79,73.28,77.71,81.32
경상북도,안동시,임하면,2785,1610,1875,2106,2251,2344,57.81,67.32,75.62,80.83,84.17
경상북도,안동시,길안면,2674,1692,1989,2187,2271,2345,63.28,74.38,81.79,84.93,87.70
경상북도,안동시,임동면,1704,1097,1242,1373,1455,1509,64.38,72.89,80.58,85.39,88.56
경상북도,안동시,예안면,1786,1136,1341,1461,1518,1558,63.61,75.08,81.80,84.99,87.23
경상북도,안동시,도산면,1560,1023,1172,1274,1344,1385,65.58,75.13,81.67,86.15,88.78
경상북도,안동시,녹전면,1723,1132,1293,1393,1463,1515,65.70,75.04,80.85,84.91,87.93
경상북도,안동시,중구동,5059,2059,2449,2842,3163,3467,40.70,48.41,56.18,62.52,68.53
경상북도,안동시,명륜동,4883,1788,2293,2690,3051,3364,36.62,46.96,55.09,62.48,68.89
경상북도,안동시,용상동,21883,5630,7173,9083,10933,12525,25.73,32.78,41.51,49.96,57.24
경상북도,안동시,서구동,8855,3154,3848,4544,5265,5882,35.62,43.46,51.32,59.46,66.43
경상북도,안동시,태화동,12926,4475,5546,6631,7574,8460,34.62,42.91,51.30,58.60,65.45
경상북도,안동시,평화동,6231,2329,2831,3346,3816,4208,37.38,45.43,53.70,61.24,67.53
경상북도,안동시,안기동,6194,2171,2735,3307,3773,4128,35.05,44.16,53.39,60.91,66.65
경상북도,안동시,옥동,21164,4816,6456,8326,10229,12012,22.76,30.50,39.34,48.33,56.76
경상북도,안동시,송하동,16024,3681,5002,6417,7797,8971,22.97,31.22,40.05,48.66,55.98
경상북도,안동시,강남동,10470,1844,2545,3549,4659,5549,17.61,24.31,33.90,44.50,53.00
경상북도,구미시,선산읍,14523,5487,6983,8324,9290,10171,37.78,48.08,57.32,63.97,70.03
경상북도,구미시,고아읍,38498,7828,11746,15858,18889,21764,20.33,30.51,41.19,49.06,56.53
경상북도,구미시,산동읍,26940,1891,2823,4028,5773,9067,7.02,10.48,14.95,21.43,33.66
경상북도,구미시,무을면,1820,1116,1318,1454,1521,1571,61.32,72.42,79.89,83.57,86.32
경상북도,구미시,옥성면,1667,1021,1197,1328,1402,1451,61.25,71.81,79.66,84.10,87.04
경상북도,구미시,도개면,2156,1255,1462,1636,1739,1815,58.21,67.81,75.88,80.66,84.18
경상북도,구미시,해평면,3988,2166,2590,2956,3173,3326,54.31,64.94,74.12,79.56,83.40
경상북도,구미시,장천면,3023,1517,1839,2090,2283,2417,50.18,60.83,69.14,75.52,79.95
경상북도,구미시,송정동,23754,5271,7410,9644,11641,13453,22.19,31.19,40.60,49.01,56.63
경상북도,구미시,원평동,6196,2308,2977,3589,4098,4519,37.25,48.05,57.92,66.14,72.93
경상북도,구미시,도량동,28866,6106,8937,11983,14567,16771,21.15,30.96,41.51,50.46,58.10
경상북도,구미시,지산동,2105,929,1160,1369,1510,1613,44.13,55.11,65.04,71.73,76.63
경상북도,구미시,선주원남동,38636,6206,9433,13360,17054,20544,16.06,24.42,34.58,44.14,53.17
경상북도,구미시,형곡1동,14053,3078,4532,6049,7322,8315,21.90,32.25,43.04,52.10,59.17
경상북도,구미시,형곡2동,16445,3506,5338,7245,8722,9738,21.32,32.46,44.06,53.04,59.22
경상북도,구미시,신평1동,3282,858,1154,1441,1679,1879,26.14,35.16,43.91,51.16,57.25
경상북도,구미시,신평2동,3100,707,1002,1303,1509,1722,22.81,32.32,42.03,48.68,55.55
경상북도,구미시,비산동,13078,1547,2573,3768,4766,5987,11.83,19.67,28.81,36.44,45.78
경상북도,구미시,광평동,4247,845,1230,1670,2045,2394,19.90,28.96,39.32,48.15,56.37
경상북도,구미시,상모사곡동,30839,3672,6272,9780,12987,15727,11.91,20.34,31.71,42.11,51.00
경상북도,구미시,임오동,18679,2023,3452,5308,7223,9179,10.83,18.48,28.42,38.67,49.14
경상북도,구미시,인동동,47717,5974,9060,13144,17624,22660,12.52,18.99,27.55,36.93,47.49
경상북도,구미시,진미동,16682,1440,2230,3285,4545,6136,8.63,13.37,19.69,27.24,36.78
경상북도,구미시,양포동,45732,3485,5683,9152,13743,19442,7.62,12.43,20.01,30.05,42.51
경상북도,구미시,공단동,4386,526,825,1137,1434,1876,11.99,18.81,25.92,32.69,42.77
경상북도,영주시,풍기읍,10411,4863,5781,6603,7259,7749,46.71,55.53,63.42,69.72,74.43
경상북도,영주시,이산면,2269,1270,1514,1703,1803,1873,55.97,66.73,75.06,79.46,82.55
경상북도,영주시,평은면,1408,882,1024,1139,1196,1227,62.64,72.73,80.89,84.94,87.14
경상북도,영주시,문수면,1938,1117,1296,1426,1525,1577,57.64,66.87,73.58,78.69,81.37
경상북도,영주시,장수면,2127,1235,1427,1573,1658,1730,58.06,67.09,73.95,77.95,81.34
경상북도,영주시,안정면,2945,1731,1993,2205,2343,2438,58.78,67.67,74.87,79.56,82.78
경상북도,영주시,봉현면,2711,1550,1792,1990,2131,2242,57.17,66.10,73.40,78.61,82.70
경상북도,영주시,순흥면,1988,1234,1434,1571,1659,1708,62.07,72.13,79.02,83.45,85.92
경상북도,영주시,단산면,1839,1145,1354,1469,1550,1603,62.26,73.63,79.88,84.28,87.17
경상북도,영주시,부석면,2985,1909,2211,2412,2522,2604,63.95,74.07,80.80,84.49,87.24
경상북도,영주시,상망동,7404,2454,3075,3815,4497,4956,33.14,41.53,51.53,60.74,66.94
경상북도,영주시,하망동,5920,2210,2713,3270,3748,4091,37.33,45.83,55.24,63.31,69.10
경상북도,영주시,영주1동,3886,1876,2172,2499,2734,2928,48.28,55.89,64.31,70.36,75.35
경상북도,영주시,영주2동,4841,2333,2768,3157,3445,3689,48.19,57.18,65.21,71.16,76.20
경상북도,영주시,휴천1동,6409,1813,2351,3003,3575,4033,28.29,36.68,46.86,55.78,62.93
경상북도,영주시,휴천2동,9687,3870,4786,5602,6244,6779,39.95,49.41,57.83,64.46,69.98
경상북도,영주시,휴천3동,7545,2721,3461,4172,4719,5138,36.06,45.87,55.29,62.54,68.10
경상북도,영주시,가흥1동,15210,2692,3647,4856,6359,7835,17.70,23.98,31.93,41.81,51.51
경상북도,영주시,가흥2동,10076,2641,3361,4285,5156,5939,26.21,33.36,42.53,51.17,58.94
경상북도,영천시,금호읍,10611,5011,6212,7192,7826,8276,47.22,58.54,67.78,73.75,77.99
경상북도,영천시,청통면,4016,2236,2635,2938,3155,3281,55.68,65.61,73.16,78.56,81.70
경상북도,영천시,신녕면,3760,2176,2518,2777,2957,3096,57.87,66.97,73.86,78.64,82.34
경상북도,영천시,화산면,3148,1874,2191,2441,2607,2693,59.53,69.60,77.54,82.81,85.55
경상북도,영천시,화북면,2170,1311,1560,1696,1797,1851,60.41,71.89,78.16,82.81,85.30
경상북도,영천시,화남면,3223,1888,2231,2467,2604,2682,58.58,69.22,76.54,80.79,83.21
경상북도,영천시,자양면,1206,732,891,981,1022,1042,60.70,73.88,81.34,84.74,86.40
경상북도,영천시,임고면,4163,2474,2856,3170,3370,3491,59.43,68.60,76.15,80.95,83.86
경상북도,영천시,고경면,5719,2768,3241,3614,3875,4104,48.40,56.67,63.19,67.76,71.76
경상북도,영천시,북안면,4422,2647,3085,3416,3635,3778,59.86,69.76,77.25,82.20,85.44
경상북도,영천시,대창면,3047,1747,2047,2286,2427,2537,57.34,67.18,75.02,79.65,83.26
경상북도,영천시,동부동,27994,7196,9519,12229,14557,16616,25.71,34.00,43.68,52.00,59.36
경상북도,영천시,중앙동,9602,2675,3473,4307,5056,5714,27.86,36.17,44.86,52.66,59.51
경상북도,영천시,서부동,4661,2084,2546,2934,3225,3434,44.71,54.62,62.95,69.19,73.68
경상북도,영천시,완산동,9700,2552,3278,4120,4895,5609,26.31,33.79,42.47,50.46,57.82
경상북도,영천시,남부동,4110,1674,2082,2440,2700,2924,40.73,50.66,59.37,65.69,71.14
경상북도,상주시,함창읍,6274,3136,3682,4124,4497,4780,49.98,58.69,65.73,71.68,76.19
경상북도,상주시,중동면,1371,841,967,1055,1111,1152,61.34,70.53,76.95,81.04,84.03
경상북도,상주시,사벌국면,3795,2255,2602,2852,3034,3166,59.42,68.56,75.15,79.95,83.43
경상북도,상주시,낙동면,2985,1785,2075,2271,2410,2484,59.80,69.51,76.08,80.74,83.22
경상북도,상주시,낙동면동부출장소,976,602,709,782,825,846,61.68,72.64,80.12,84.53,86.68
경상북도,상주시,청리면,2574,1552,1781,1967,2075,2160,60.30,69.19,76.42,80.61,83.92
경상북도,상주시,공성면,3922,2362,2730,2952,3128,3265,60.22,69.61,75.27,79.76,83.25
경상북도,상주시,외남면,1622,977,1139,1250,1325,1376,60.23,70.22,77.07,81.69,84.83
경상북도,상주시,내서면,1865,1142,1348,1481,1543,1598,61.23,72.28,79.41,82.73,85.68
경상북도,상주시,모동면,2566,1351,1647,1826,1966,2061,52.65,64.19,71.16,76.62,80.32
경상북도,상주시,모서면,1713,970,1151,1285,1357,1429,56.63,67.19,75.01,79.22,83.42
경상북도,상주시,모서면서부출장소,754,427,507,573,599,623,56.63,67.24,75.99,79.44,82.63
경상북도,상주시,화동면,1932,1083,1295,1459,1545,1610,56.06,67.03,75.52,79.97,83.33
경상북도,상주시,화서면,2878,1456,1743,1961,2112,2229,50.59,60.56,68.14,73.38,77.45
경상북도,상주시,화북면,1193,638,777,881,944,990,53.48,65.13,73.85,79.13,82.98
경상북도,상주시,화북면서부출장소,315,201,242,262,281,285,63.81,76.83,83.17,89.21,90.48
경상북도,상주시,외서면,2642,1486,1731,1929,2098,2197,56.25,65.52,73.01,79.41,83.16
경상북도,상주시,은척면,1139,766,859,919,967,996,67.25,75.42,80.68,84.90,87.45
경상북도,상주시,은척면북부출장소,368,236,277,304,318,325,64.13,75.27,82.61,86.41,88.32
경상북도,상주시,공검면,2136,1364,1522,1653,1758,1815,63.86,71.25,77.39,82.30,84.97
경상북도,상주시,이안면,1983,1262,1431,1539,1641,1706,63.64,72.16,77.61,82.75,86.03
경상북도,상주시,화남면,784,446,536,598,632,654,56.89,68.37,76.28,80.61,83.42
경상북도,상주시,남원동,11668,3678,4668,5657,6548,7326,31.52,40.01,48.48,56.12,62.79
경상북도,상주시,북문동,9394,2708,3482,4312,5045,5750,28.83,37.07,45.90,53.70,61.21
경상북도,상주시,계림동,8948,2653,3355,4148,4854,5441,29.65,37.49,46.36,54.25,60.81
경상북도,상주시,동문동,7819,2739,3441,4180,4765,5200,35.03,44.01,53.46,60.94,66.50
경상북도,상주시,동성동,3480,1470,1786,2075,2339,2524,42.24,51.32,59.63,67.21,72.53
경상북도,상주시,신흥동,8675,2365,3057,3749,4411,4976,27.26,35.24,43.22,50.85,57.36
경상북도,문경시,문경읍,5870,2979,3538,3969,4328,4578,50.75,60.27,67.61,73.73,77.99
경상북도,문경시,문경읍갈평출장소,1110,602,726,826,889,918,54.23,65.41,74.41,80.09,82.70
경상북도,문경시,가은읍,3256,1899,2207,2408,2537,2661,58.32,67.78,73.96,77.92,81.73
경상북도,문경시,가은읍북부출장소,870,480,584,672,711,744,55.17,67.13,77.24,81.72,85.52
경상북도,문경시,영순면,2463,1413,1605,1753,1845,1934,57.37,65.16,71.17,74.91,78.52
경상북도,문경시,산양면,3114,1794,2059,2270,2420,2535,57.61,66.12,72.90,77.71,81.41
경상북도,문경시,호계면,2509,1264,1486,1633,1738,1807,50.38,59.23,65.09,69.27,72.02
경상북도,문경시,산북면,2806,1690,1970,2171,2292,2372,60.23,70.21,77.37,81.68,84.53
경상북도,문경시,동로면,2048,1137,1345,1485,1599,1675,55.52,65.67,72.51,78.08,81.79
경상북도,문경시,마성면,3609,2080,2402,2706,2876,2993,57.63,66.56,74.98,79.69,82.93
경상북도,문경시,농암면,2633,1579,1869,2063,2169,2230,59.97,70.98,78.35,82.38,84.69
경상북도,문경시,점촌1동,5860,2369,2884,3343,3735,4059,40.43,49.22,57.05,63.74,69.27
경상북도,문경시,점촌2동,7164,2926,3511,4063,4560,4946,40.84,49.01,56.71,63.65,69.04
경상북도,문경시,점촌3동,9239,3188,3974,4699,5412,6028,34.51,43.01,50.86,58.58,65.25
경상북도,문경시,점촌4동,3189,1612,1884,2139,2321,2459,50.55,59.08,67.07,72.78,77.11
경상북도,문경시,점촌5동,16543,3391,4657,6189,7733,9093,20.50,28.15,37.41,46.74,54.97
경상북도,경산시,하양읍,28262,7102,9222,11744,14200,16201,25.13,32.63,41.55,50.24,57.32
경상북도,경산시,진량읍,35441,8267,11462,15328,18632,21174,23.33,32.34,43.25,52.57,59.74
경상북도,경산시,압량읍,20809,4513,5825,7286,8641,10428,21.69,27.99,35.01,41.53,50.11
경상북도,경산시,와촌면,5698,2774,3400,3887,4208,4463,48.68,59.67,68.22,73.85,78.33
경상북도,경산시,자인면,5427,2745,3276,3718,4052,4284,50.58,60.36,68.51,74.66,78.94
경상북도,경산시,용성면,3259,1926,2252,2484,2624,2744,59.10,69.10,76.22,80.52,84.20
경상북도,경산시,남산면,3743,1973,2355,2629,2829,3001,52.71,62.92,70.24,75.58,80.18
경상북도,경산시,남천면,2905,1540,1856,2094,2244,2348,53.01,63.89,72.08,77.25,80.83
경상북도,경산시,중방동,9564,2982,3937,4783,5448,5980,31.18,41.16,50.01,56.96,62.53
경상북도,경산시,중앙동,6335,2243,2876,3447,3891,4183,35.41,45.40,54.41,61.42,66.03
경상북도,경산시,남부동,19867,5051,6493,8092,9862,11699,25.42,32.68,40.73,49.64,58.89
경상북도,경산시,서부1동,35297,9113,12028,15288,18445,21282,25.82,34.08,43.31,52.26,60.29
경상북도,경산시,서부2동,36020,7800,10723,13935,16701,19688,21.65,29.77,38.69,46.37,54.66
경상북도,경산시,북부동,16304,3419,4556,5891,6971,8067,20.97,27.94,36.13,42.76,49.48
경상북도,경산시,동부동,38913,8419,11581,15202,18660,21907,21.64,29.76,39.07,47.95,56.30
경상북도,군위군,군위읍,8295,3406,4238,4957,5536,6015,41.06,51.09,59.76,66.74,72.51
경상북도,군위군,소보면,2278,1445,1716,1877,1960,2015,63.43,75.33,82.40,86.04,88.45
경상북도,군위군,효령면,3792,2211,2637,2900,3075,3188,58.31,69.54,76.48,81.09,84.07
경상북도,군위군,부계면,2048,1249,1486,1636,1710,1762,60.99,72.56,79.88,83.50,86.04
경상북도,군위군,우보면,1954,1297,1508,1640,1706,1750,66.38,77.18,83.93,87.31,89.56
경상북도,군위군,의흥면,2373,1556,1787,1930,2012,2085,65.57,75.31,81.33,84.79,87.86
경상북도,군위군,산성면,1218,810,930,1021,1057,1083,66.50,76.35,83.83,86.78,88.92
경상북도,군위군,삼국유사면,1300,878,1032,1112,1150,1192,67.54,79.38,85.54,88.46,91.69
경상북도,의성군,의성읍,12945,5352,6401,7442,8320,9129,41.34,49.45,57.49,64.27,70.52
경상북도,의성군,단촌면,1925,1246,1419,1542,1634,1683,64.73,73.71,80.10,84.88,87.43
경상북도,의성군,점곡면,1590,1066,1205,1296,1358,1390,67.04,75.79,81.51,85.41,87.42
경상북도,의성군,옥산면,1741,1092,1273,1413,1479,1531,62.72,73.12,81.16,84.95,87.94
경상북도,의성군,사곡면,1555,1025,1203,1296,1361,1402,65.92,77.36,83.34,87.52,90.16
경상북도,의성군,춘산면,1456,954,1104,1188,1226,1256,65.52,75.82,81.59,84.20,86.26
경상북도,의성군,가음면,1452,959,1090,1181,1232,1266,66.05,75.07,81.34,84.85,87.19
경상북도,의성군,금성면,4204,2583,2953,3207,3400,3536,61.44,70.24,76.28,80.88,84.11
경상북도,의성군,봉양면,3844,2116,2478,2776,2957,3105,55.05,64.46,72.22,76.93,80.78
경상북도,의성군,비안면,2564,1632,1876,2020,2121,2197,63.65,73.17,78.78,82.72,85.69
경상북도,의성군,구천면,1762,1122,1285,1409,1472,1512,63.68,72.93,79.97,83.54,85.81
경상북도,의성군,단밀면,1693,1047,1216,1325,1391,1444,61.84,71.83,78.26,82.16,85.29
경상북도,의성군,단북면,1787,1100,1267,1396,1454,1514,61.56,70.90,78.12,81.37,84.72
경상북도,의성군,안계면,4537,2175,2585,2935,3183,3407,47.94,56.98,64.69,70.16,75.09
경상북도,의성군,다인면,3738,2368,2716,2972,3115,3207,63.35,72.66,79.51,83.33,85.79
경상북도,의성군,신평면,817,555,634,700,727,743,67.93,77.60,85.68,88.98,90.94
경상북도,의성군,안평면,2121,1434,1619,1738,1797,1864,67.61,76.33,81.94,84.72,87.88
경상북도,의성군,안사면,829,560,635,682,714,730,67.55,76.60,82.27,86.13,88.06
경상북도,청송군,청송읍,5097,2075,2589,3050,3372,3614,40.71,50.79,59.84,66.16,70.90
경상북도,청송군,주왕산면,1810,1054,1259,1392,1479,1522,58.23,69.56,76.91,81.71,84.09
경상북도,청송군,부남면,2455,1479,1750,1924,2021,2083,60.24,71.28,78.37,82.32,84.85
경상북도,청송군,현동면,2092,1095,1326,1508,1619,1693,52.34,63.38,72.08,77.39,80.93
경상북도,청송군,현서면,2490,1530,1792,1948,2053,2129,61.45,71.97,78.23,82.45,85.50
경상북도,청송군,안덕면,2580,1545,1822,2013,2122,2192,59.88,70.62,78.02,82.25,84.96
경상북도,청송군,파천면,1736,1095,1238,1353,1429,1478,63.08,71.31,77.94,82.32,85.14
경상북도,청송군,진보면,6278,2881,3479,3977,4352,4669,45.89,55.42,63.35,69.32,74.37
경상북도,영양군,영양읍,7091,2874,3487,4083,4562,4955,40.53,49.18,57.58,64.34,69.88
경상북도,영양군,입암면,2092,1242,1443,1581,1679,1758,59.37,68.98,75.57,80.26,84.03
경상북도,영양군,청기면,1684,1093,1247,1350,1433,1472,64.90,74.05,80.17,85.10,87.41
경상북도,영양군,일월면,1743,1011,1210,1347,1412,1465,58.00,69.42,77.28,81.01,84.05
경상북도,영양군,수비면,1651,907,1078,1210,1289,1348,54.94,65.29,73.29,78.07,81.65
경상북도,영양군,석보면,1995,1169,1393,1545,1629,1689,58.60,69.82,77.44,81.65,84.66
경상북도,영덕군,영덕읍,10673,3953,4852,5803,6596,7285,37.04,45.46,54.37,61.80,68.26
경상북도,영덕군,강구면,6010,3099,3668,4205,4531,4812,51.56,61.03,69.97,75.39,80.07
경상북도,영덕군,남정면,2310,1434,1672,1828,1929,1993,62.08,72.38,79.13,83.51,86.28
경상북도,영덕군,달산면,1110,731,845,921,961,982,65.86,76.13,82.97,86.58,88.47
경상북도,영덕군,지품면,1454,944,1090,1189,1246,1279,64.92,74.97,81.77,85.69,87.96
경상북도,영덕군,지품면원전출장소,526,370,414,450,466,474,70.34,78.71,85.55,88.59,90.11
경상북도,영덕군,축산면,901,560,656,707,748,779,62.15,72.81,78.47,83.02,86.46
경상북도,영덕군,축산면축산출장소,1635,968,1140,1260,1350,1398,59.20,69.72,77.06,82.57,85.50
경상북도,영덕군,영해면,6224,3010,3558,4019,4395,4698,48.36,57.17,64.57,70.61,75.48
경상북도,영덕군,병곡면,2706,1712,1953,2135,2235,2318,63.27,72.17,78.90,82.59,85.66
경상북도,영덕군,창수면,1617,1122,1265,1362,1419,1456,69.39,78.23,84.23,87.76,90.04
경상북도,청도군,화양읍,7199,2765,3364,3951,4465,4950,38.41,46.73,54.88,62.02,68.76
경상북도,청도군,화양읍남성현출장소,1117,655,747,816,870,918,58.64,66.88,73.05,77.89,82.18
경상북도,청도군,청도읍,10123,4462,5367,6229,6914,7507,44.08,53.02,61.53,68.30,74.16
경상북도,청도군,청도읍유호출장소,1562,979,1129,1211,1280,1344,62.68,72.28,77.53,81.95,86.04
경상북도,청도군,각남면,2171,1340,1519,1683,1776,1841,61.72,69.97,77.52,81.81,84.80
경상북도,청도군,풍각면,3853,2210,2599,2840,3029,3167,57.36,67.45,73.71,78.61,82.20
경상북도,청도군,각북면,2246,1347,1602,1771,1849,1918,59.97,71.33,78.85,82.32,85.40
경상북도,청도군,이서면,4538,2493,2915,3228,3493,3667,54.94,64.24,71.13,76.97,80.81
경상북도,청도군,운문면,2020,1217,1447,1624,1715,1771,60.25,71.63,80.40,84.90,87.67
경상북도,청도군,금천면,3235,2037,2349,2587,2739,2839,62.97,72.61,79.97,84.67,87.76
경상북도,청도군,매전면,3717,2391,2765,3014,3161,3268,64.33,74.39,81.09,85.04,87.92
경상북도,고령군,대가야읍,9875,3573,4492,5456,6257,6867,36.18,45.49,55.25,63.36,69.54
경상북도,고령군,덕곡면,1397,883,1021,1108,1155,1191,63.21,73.09,79.31,82.68,85.25
경상북도,고령군,운수면,1817,1083,1274,1403,1486,1536,59.60,70.12,77.22,81.78,84.53
경상북도,고령군,성산면,2516,1320,1628,1832,1963,2067,52.46,64.71,72.81,78.02,82.15
경상북도,고령군,다산면,8257,3002,3815,4578,5208,5742,36.36,46.20,55.44,63.07,69.54
경상북도,고령군,개진면,1882,1108,1348,1492,1572,1621,58.87,71.63,79.28,83.53,86.13
경상북도,고령군,우곡면,1548,957,1116,1225,1302,1341,61.82,72.09,79.13,84.11,86.63
경상북도,고령군,쌍림면,3233,1981,2284,2513,2667,2770,61.27,70.65,77.73,82.49,85.68
경상북도,성주군,성주읍,13521,4368,5572,6757,7795,8702,32.31,41.21,49.97,57.65,64.36
경상북도,성주군,선남면,6139,3063,3829,4311,4621,4884,49.89,62.37,70.22,75.27,79.56
경상북도,성주군,용암면,3676,1972,2387,2735,2910,3046,53.65,64.93,74.40,79.16,82.86
경상북도,성주군,수륜면,3188,1885,2219,2442,2579,2683,59.13,69.60,76.60,80.90,84.16
경상북도,성주군,가천면,1996,1159,1375,1531,1621,1692,58.07,68.89,76.70,81.21,84.77
경상북도,성주군,금수면,1205,697,846,927,992,1031,57.84,70.21,76.93,82.32,85.56
