시도명,시군구명,행정동명,행정동별_total,현재,5년후,10년후,현재_고령인구비율,5년후_고령인구비율,10년후_고령인구비율
충청북도,청주시 상당구,영운동,10516,5279,6056,6762,50.20,57.59,64.30
충청북도,청주시 상당구,금천동,30815,12068,14924,17414,39.16,48.43,56.51
충청북도,청주시 상당구,용담.명암.산성동,13313,4564,5819,7051,34.28,43.71,52.96
충청북도,청주시 상당구,용암1동,56146,18942,23938,28756,33.74,42.64,51.22
충청북도,청주시 상당구,용암2동,39822,13316,16677,20073,33.44,41.88,50.41
충청북도,청주시 서원구,남이면,9997,5460,6111,6657,54.62,61.13,66.59
충청북도,청주시 서원구,현도면,3213,2375,2559,2679,73.92,79.65,83.38
충청북도,청주시 서원구,사직1동,6164,3368,3827,4181,54.64,62.09,67.83
충청북도,청주시 서원구,사직2동,13600,5715,6684,7729,42.02,49.15,56.83
충청북도,청주시 서원구,사창동,14744,5949,6868,7748,40.35,46.58,52.55
충청북도,청주시 서원구,모충동,16620,7932,9074,10022,47.73,54.60,60.30
충청북도,청주시 서원구,산남동,26214,8771,11430,13664,33.46,43.60,52.12
충청북도,청주시 서원구,분평동,29954,11161,14190,16413,37.26,47.37,54.79
충청북도,청주시 서원구,수곡1동,13229,6922,7839,8586,52.32,59.26,64.90
충청북도,청주시 서원구,수곡2동,15857,7952,9088,10011,50.15,57.31,63.13
충청북도,청주시 서원구,성화.개신.죽림동,43324,15735,19601,23152,36.32,45.24,53.44
충청북도,청주시 흥덕구,오송읍,24408,8208,10232,12403,33.63,41.92,50.82
충청북도,청주시 흥덕구,강내면,10721,5087,5931,6618,47.45,55.32,61.73
충청북도,청주시 흥덕구,옥산면,17866,6584,7752,9265,36.85,43.39,51.86
충청북도,청주시 흥덕구,운천.신봉동,16686,7992,9297,10314,47.90,55.72,61.81
충청북도,청주시 흥덕구,복대1동,50392,13531,18380,23480,26.85,36.47,46.59
충청북도,청주시 흥덕구,복대2동,15934,7127,8180,9096,44.73,51.34,57.09
충청북도,청주시 흥덕구,가경동,55505,20124,25053,29436,36.26,45.14,53.03
충청북도,청주시 흥덕구,봉명1동,9680,3729,4401,5037,38.52,45.46,52.04
충청북도,청주시 흥덕구,봉명2.송정동,23910,8323,10242,12108,34.81,42.84,50.64
충청북도,청주시 흥덕구,강서제1동,28595,10169,12326,14409,35.56,43.11,50.39
충청북도,청주시 흥덕구,강서제2동,13602,2686,3478,4792,19.75,25.57,35.23
충청북도,청주시 청원구,내수읍,19078,8926,10444,11875,46.79,54.74,62.24
충청북도,청주시 청원구,오창읍,70329,16290,22094,29598,23.16,31.42,42.09
충청북도,청주시 청원구,북이면,4497,3266,3492,3662,72.63,77.65,81.43
충청북도,청주시 청원구,우암동,12386,6042,6823,7524,48.78,55.09,60.75
충청북도,청주시 청원구,내덕1동,8484,4714,5338,5816,55.56,62.92,68.55
충청북도,청주시 청원구,내덕2동,13420,5918,6946,7876,44.10,51.76,58.69
충청북도,청주시 청원구,율량.사천동,47764,16909,20947,24781,35.40,43.86,51.88
충청북도,청주시 청원구,오근장동,18218,5434,7082,9067,29.83,38.87,49.77
충청북도,충주시,주덕읍,4820,3450,3712,3897,71.58,77.01,80.85
충청북도,충주시,살미면,2024,1574,1672,1735,77.77,82.61,85.72
충청북도,충주시,수안보면,2895,2207,2325,2422,76.23,80.31,83.66
충청북도,충주시,대소원면,9101,4032,4626,5264,44.30,50.83,57.84
충청북도,충주시,신니면,2874,2278,2388,2466,79.26,83.09,85.80
충청북도,충주시,노은면,2232,1746,1835,1900,78.23,82.21,85.13
충청북도,충주시,앙성면,3961,3085,3285,3385,77.88,82.93,85.46
충청북도,충주시,중앙탑면,13526,3784,4673,6049,27.98,34.55,44.72
충청북도,충주시,금가면,3868,1776,2043,2294,45.92,52.82,59.31
충청북도,충주시,동량면,3588,2641,2820,2927,73.61,78.60,81.58
충청북도,충주시,산척면,2258,1714,1818,1894,75.91,80.51,83.88
충청북도,충주시,엄정면,3090,2370,2511,2610,76.70,81.26,84.47
충청북도,충주시,소태면,1939,1486,1566,1618,76.64,80.76,83.45
충청북도,충주시,성내.충인동,2622,1616,1798,1937,61.63,68.57,73.87
충청북도,충주시,교현.안림동,23224,10841,12717,14385,46.68,54.76,61.94
충청북도,충주시,교현2동,6764,3796,4301,4691,56.12,63.59,69.35
충청북도,충주시,용산동,15014,5943,7402,8677,39.58,49.30,57.79
충청북도,충주시,지현동,5133,2773,3185,3486,54.02,62.05,67.91
충청북도,충주시,문화동,9358,5475,6100,6633,58.51,65.18,70.88
충청북도,충주시,호암.직동,20167,6376,8201,10069,31.62,40.67,49.93
충청북도,충주시,달천동,3759,2303,2551,2702,61.27,67.86,71.88
충청북도,충주시,봉방동,9170,4664,5392,6007,50.86,58.80,65.51
충청북도,충주시,칠금.금릉동,14394,6333,7618,8630,44.00,52.92,59.96
충청북도,충주시,연수동,36559,16083,19100,21722,43.99,52.24,59.42
충청북도,충주시,목행.용탄동,6606,2798,3399,3903,42.36,51.45,59.08
충청북도,제천시,봉양읍,6747,4681,5041,5329,69.38,74.71,78.98
충청북도,제천시,금성면,1899,1457,1523,1584,76.72,80.20,83.41
충청북도,제천시,청풍면,1258,1004,1045,1075,79.81,83.07,85.45
충청북도,제천시,수산면,2012,1652,1728,1777,82.11,85.88,88.32
충청북도,제천시,덕산면,2152,1591,1686,1753,73.93,78.35,81.46
충청북도,제천시,한수면,699,510,539,580,72.96,77.11,82.98
충청북도,제천시,백운면,3334,2605,2735,2823,78.13,82.03,84.67
충청북도,제천시,송학면,4653,3411,3621,3766,73.31,77.82,80.94
충청북도,제천시,교동,18472,7687,9395,10758,41.61,50.86,58.24
충청북도,제천시,의림지동,10069,4306,5170,5880,42.76,51.35,58.40
충청북도,제천시,중앙동,5749,3349,3746,4048,58.25,65.16,70.41
충청북도,제천시,남현동,4912,2942,3244,3470,59.89,66.04,70.64
충청북도,제천시,영서동,10154,5006,5716,6443,49.30,56.29,63.45
충청북도,제천시,용두동,18637,7576,8968,10180,40.65,48.12,54.62
충청북도,제천시,신백동,11060,5347,6246,6999,48.35,56.47,63.28
충청북도,제천시,청전동,15459,8726,9740,10566,56.45,63.01,68.35
충청북도,제천시,화산동,15150,6396,7552,8756,42.22,49.85,57.80
충청북도,보은군,보은읍,14711,8153,9173,10000,55.42,62.35,67.98
충청북도,보은군,속리산면,1847,1427,1506,1555,77.26,81.54,84.19
충청북도,보은군,장안면,1447,915,988,1068,63.23,68.28,73.81
충청북도,보은군,마로면,2157,1724,1803,1869,79.93,83.59,86.65
충청북도,보은군,탄부면,1623,1322,1384,1423,81.45,85.27,87.68
충청북도,보은군,삼승면,2302,1623,1727,1822,70.50,75.02,79.15
충청북도,보은군,수한면,1876,1437,1527,1587,76.60,81.40,84.59
충청북도,보은군,회남면,728,599,633,649,82.28,86.95,89.15
충청북도,보은군,회인면,1721,1370,1427,1476,79.60,82.92,85.76
충청북도,보은군,내북면,1649,1299,1355,1398,78.78,82.17,84.78
충청북도,보은군,산외면,1739,1359,1434,1488,78.15,82.46,85.57
충청북도,옥천군,옥천읍,28912,14024,16377,18423,48.51,56.64,63.72
충청북도,옥천군,동이면,3208,2395,2553,2668,74.66,79.58,83.17
충청북도,옥천군,안남면,1392,1096,1149,1180,78.74,82.54,84.77
충청북도,옥천군,안내면,1908,1512,1606,1659,79.25,84.17,86.95
충청북도,옥천군,청성면,2325,1965,2026,2084,84.52,87.14,89.63
충청북도,옥천군,청산면,2963,2355,2484,2568,79.48,83.83,86.67
충청북도,옥천군,이원면,4044,3007,3207,3361,74.36,79.30,83.11
충청북도,옥천군,군서면,2152,1665,1758,1826,77.37,81.69,84.85
충청북도,옥천군,군북면,2983,2224,2370,2476,74.56,79.45,83.00
충청북도,영동군,영동읍,20041,9829,11370,12685,49.04,56.73,63.30
충청북도,영동군,용산면,3270,2378,2549,2660,72.72,77.95,81.35
충청북도,영동군,황간면,4180,2882,3105,3259,68.95,74.28,77.97
충청북도,영동군,추풍령면,2212,1675,1789,1866,75.72,80.88,84.36
충청북도,영동군,매곡면,1878,1433,1522,1577,76.30,81.04,83.97
충청북도,영동군,상촌면,2253,1785,1895,1938,79.23,84.11,86.02
충청북도,영동군,양강면,3101,2207,2354,2454,71.17,75.91,79.14
충청북도,영동군,용화면,968,765,801,825,79.03,82.75,85.23
충청북도,영동군,학산면,2733,2139,2258,2332,78.27,82.62,85.33
충청북도,영동군,양산면,1788,1400,1494,1549,78.30,83.56,86.63
충청북도,영동군,심천면,3112,2373,2523,2622,76.25,81.07,84.25
충청북도,증평군,증평읍,35011,14825,17548,20218,42.34,50.12,57.75
충청북도,증평군,도안면,1811,1324,1429,1495,73.11,78.91,82.55
충청북도,진천군,진천읍,30126,13086,15641,17948,43.44,51.92,59.58
충청북도,진천군,덕산읍,29882,7416,9862,13241,24.82,33.00,44.31
충청북도,진천군,초평면,3100,2237,2397,2515,72.16,77.32,81.13
충청북도,진천군,문백면,3468,2423,2606,2742,69.87,75.14,79.07
충청북도,진천군,백곡면,2083,1608,1699,1768,77.20,81.57,84.88
충청북도,진천군,이월면,6265,3957,4350,4665,63.16,69.43,74.46
충청북도,진천군,광혜원면,10672,4667,5642,6440,43.73,52.87,60.34
충청북도,괴산군,괴산읍,9505,4832,5571,6203,50.84,58.61,65.26
충청북도,괴산군,감물면,2154,1562,1663,1740,72.52,77.21,80.78
충청북도,괴산군,장연면,1908,1505,1579,1651,78.88,82.76,86.53
충청북도,괴산군,연풍면,2326,1795,1909,1992,77.17,82.07,85.64
충청북도,괴산군,칠성면,3100,2247,2422,2535,72.48,78.13,81.77
충청북도,괴산군,문광면,2209,1631,1751,1820,73.83,79.27,82.39
충청북도,괴산군,청천면,5172,4029,4249,4415,77.90,82.15,85.36
충청북도,괴산군,청안면,3455,2592,2753,2861,75.02,79.68,82.81
충청북도,괴산군,사리면,2710,1966,2107,2220,72.55,77.75,81.92
충청북도,괴산군,소수면,2089,1597,1695,1770,76.45,81.14,84.73
충청북도,괴산군,불정면,2695,2115,2227,2309,78.48,82.63,85.68
충청북도,음성군,음성읍,16596,9319,10538,11519,56.15,63.50,69.41
충청북도,음성군,금왕읍,19502,9413,11198,12616,48.27,57.42,64.69
충청북도,음성군,소이면,2878,2217,2332,2427,77.03,81.03,84.33
충청북도,음성군,원남면,2979,2300,2420,2512,77.21,81.24,84.32
충청북도,음성군,맹동면,13147,4620,5650,6956,35.14,42.98,52.91
충청북도,음성군,대소면,15783,7125,8631,9859,45.14,54.69,62.47
충청북도,음성군,삼성면,6785,4332,4743,5102,63.85,69.90,75.20
충청북도,음성군,생극면,4514,3052,3314,3523,67.61,73.42,78.05
충청북도,음성군,감곡면,9971,5765,6429,6993,57.82,64.48,70.13
충청북도,단양군,단양읍,10252,5450,6219,6841,53.16,60.66,66.73
충청북도,단양군,매포읍,5194,3160,3505,3801,60.84,67.48,73.18
충청북도,단양군,대강면,2433,1900,2016,2085,78.09,82.86,85.70
충청북도,단양군,가곡면,2049,1563,1652,1725,76.28,80.62,84.19
충청북도,단양군,영춘면,3167,2436,2598,2713,76.92,82.03,85.66
충청북도,단양군,어상천면,1864,1496,1582,1632,80.26,84.87,87.55
충청북도,단양군,적성면,1509,1232,1286,1332,81.64,85.22,88.27
충청북도,단양군,단성면,1660,1281,1348,1391,77.17,81.20,83.80
충청남도,천안시 동남구,목천읍,24299,10807,13156,15062,44.48,54.14,61.99
충청남도,천안시 동남구,풍세면,4098,2657,2889,3092,64.84,70.50,75.45
충청남도,천안시 동남구,광덕면,4254,2972,3196,3379,69.86,75.13,79.43
충청남도,천안시 동남구,북면,4367,2869,3142,3356,65.70,71.95,76.85
충청남도,천안시 동남구,성남면,3083,2176,2334,2474,70.58,75.71,80.25
충청남도,천안시 동남구,수신면,2277,1587,1717,1803,69.70,75.41,79.18
충청남도,천안시 동남구,병천면,6247,3575,3963,4334,57.23,63.44,69.38
충청남도,천안시 동남구,동면,2051,1598,1692,1752,77.91,82.50,85.42
충청남도,천안시 동남구,중앙동,5406,3231,3580,3878,59.77,66.22,71.74
충청남도,천안시 동남구,문성동,3967,1924,2194,2466,48.50,55.31,62.16
충청남도,천안시 동남구,원성1동,8618,4571,5205,5711,53.04,60.40,66.27
충청남도,천안시 동남구,원성2동,9209,5091,5800,6361,55.28,62.98,69.07
충청남도,천안시 동남구,봉명동,18054,7495,9043,10382,41.51,50.09,57.51
충청남도,천안시 동남구,일봉동,22913,8695,10841,12908,37.95,47.31,56.33
충청남도,천안시 동남구,신방동,44316,13236,17603,22058,29.87,39.72,49.77
충청남도,천안시 동남구,청룡동,54707,17909,22910,28060,32.74,41.88,51.29
충청남도,천안시 동남구,신안동,37068,13394,15890,18420,36.13,42.87,49.69
충청남도,천안시 서북구,성환읍,23770,12422,14360,15940,52.26,60.41,67.06
충청남도,천안시 서북구,성거읍,21417,8457,10472,12514,39.49,48.90,58.43
충청남도,천안시 서북구,직산읍,20086,8172,10017,11814,40.69,49.87,58.82
충청남도,천안시 서북구,입장면,8436,5108,5681,6126,60.55,67.34,72.62
충청남도,천안시 서북구,성정1동,17848,7856,9207,10481,44.02,51.59,58.72
충청남도,천안시 서북구,성정2동,25970,7925,9699,11751,30.52,37.35,45.25
충청남도,천안시 서북구,쌍용1동,13663,5756,6727,7598,42.13,49.24,55.61
충청남도,천안시 서북구,쌍용2동,37129,12322,15688,18674,33.19,42.25,50.29
충청남도,천안시 서북구,쌍용3동,18543,7323,8947,10350,39.49,48.25,55.82
충청남도,천안시 서북구,백석동,40211,10185,13807,18130,25.33,34.34,45.09
충청남도,천안시 서북구,불당1동,32846,7720,11013,14078,23.50,33.53,42.86
충청남도,천안시 서북구,불당2동,36645,5873,9266,13915,16.03,25.29,37.97
충청남도,천안시 서북구,부성1동,47521,12269,15971,19823,25.82,33.61,41.71
충청남도,천안시 서북구,부성2동,57683,10169,14148,20352,17.63,24.53,35.28
충청남도,공주시,유구읍,7185,5051,5443,5771,70.30,75.76,80.32
충청남도,공주시,이인면,3175,2360,2494,2599,74.33,78.55,81.86
충청남도,공주시,탄천면,2908,2177,2293,2389,74.86,78.85,82.15
충청남도,공주시,계룡면,5339,3973,4216,4397,74.41,78.97,82.36
충청남도,공주시,반포면,4238,2866,3121,3320,67.63,73.64,78.34
충청남도,공주시,의당면,4634,2742,3065,3322,59.17,66.14,71.69
충청남도,공주시,정안면,4763,3392,3636,3804,71.22,76.34,79.87
충청남도,공주시,우성면,5151,3593,3886,4087,69.75,75.44,79.34
충청남도,공주시,사곡면,2854,2121,2264,2359,74.32,79.33,82.66
충청남도,공주시,신풍면,3151,2408,2579,2698,76.42,81.85,85.62
충청남도,공주시,중학동,4622,2593,2902,3135,56.10,62.79,67.83
충청남도,공주시,웅진동,8171,4225,4804,5354,51.71,58.79,65.52
충청남도,공주시,금학동,5377,2519,2906,3273,46.85,54.05,60.87
충청남도,공주시,옥룡동,7809,4592,5105,5585,58.80,65.37,71.52
충청남도,공주시,신관동,19685,7740,9282,10665,39.32,47.15,54.18
충청남도,공주시,월송동,14152,5115,6299,7528,36.14,44.51,53.19
충청남도,보령시,웅천읍,6045,4402,4713,4941,72.82,77.97,81.74
충청남도,보령시,주포면,1613,1111,1206,1265,68.88,74.77,78.43
충청남도,보령시,오천면,2142,1529,1653,1755,71.38,77.17,81.93
충청남도,보령시,오천면어항출장소,1569,1018,1135,1224,64.88,72.34,78.01
충청남도,보령시,원산도출장소,1091,785,846,881,71.95,77.54,80.75
충청남도,보령시,천북면,3403,2444,2633,2756,71.82,77.37,80.99
충청남도,보령시,청소면,2570,1968,2082,2161,76.58,81.01,84.09
충청남도,보령시,청라면,3803,2750,2972,3097,72.31,78.15,81.44
충청남도,보령시,남포면,5056,3662,3918,4099,72.43,77.49,81.07
충청남도,보령시,주산면,2405,1925,2020,2091,80.04,83.99,86.94
충청남도,보령시,미산면,1698,1329,1408,1459,78.27,82.92,85.92
충청남도,보령시,성주면,2138,1462,1602,1715,68.38,74.93,80.22
충청남도,보령시,주교면,5138,3282,3645,3916,63.88,70.94,76.22
충청남도,보령시,대천1동,13872,6426,7570,8511,46.32,54.57,61.35
충청남도,보령시,대천2동,6641,3199,3771,4233,48.17,56.78,63.74
충청남도,보령시,대천3동,16000,5840,7275,8820,36.50,45.47,55.13
충청남도,보령시,대천4동,16566,6615,8057,9350,39.93,48.64,56.44
충청남도,보령시,대천5동,6209,3966,4375,4683,63.88,70.46,75.42
충청남도,아산시,염치읍,6377,3695,4102,4515,57.94,64.32,70.80
충청남도,아산시,배방읍,82550,21801,29130,37689,26.41,35.29,45.66
충청남도,아산시,송악면,4180,2594,2899,3122,62.06,69.35,74.69
충청남도,아산시,탕정면,28973,5575,8200,12019,19.24,28.30,41.48
충청남도,아산시,음봉면,20343,6941,8546,10590,34.12,42.01,52.06
충청남도,아산시,둔포면,22743,7650,9262,11580,33.64,40.72,50.92
충청남도,아산시,영인면,5514,3796,4101,4316,68.84,74.37,78.27
충청남도,아산시,인주면,6139,3623,4086,4484,59.02,66.56,73.04
충청남도,아산시,선장면,3035,2305,2431,2542,75.95,80.10,83.76
충청남도,아산시,도고면,4403,3137,3359,3523,71.25,76.29,80.01
충청남도,아산시,신창면,19400,8462,10164,11807,43.62,52.39,60.86
충청남도,아산시,온양1동,9277,3485,4206,5016,37.57,45.34,54.07
충청남도,아산시,온양2동,10693,5256,5992,6702,49.15,56.04,62.68
충청남도,아산시,온양3동,36979,12091,15458,19196,32.70,41.80,51.91
충청남도,아산시,온양4동,18380,7387,9171,10746,40.19,49.90,58.47
충청남도,아산시,온양5동,21208,7323,9285,11330,34.53,43.78,53.42
충청남도,아산시,온양6동,28382,10088,12744,15540,35.54,44.90,54.75
충청남도,서산시,대산읍,13356,6835,7912,8639,51.18,59.24,64.68
충청남도,서산시,인지면,7267,3957,4548,5033,54.45,62.58,69.26
충청남도,서산시,부석면,5275,4001,4259,4472,75.85,80.74,84.78
충청남도,서산시,팔봉면,3341,2632,2789,2889,78.78,83.48,86.47
충청남도,서산시,지곡면,8202,4126,4727,5344,50.30,57.63,65.15
충청남도,서산시,성연면,15543,3600,4613,6155,23.16,29.68,39.60
충청남도,서산시,음암면,9266,5271,5967,6554,56.89,64.40,70.73
충청남도,서산시,운산면,4974,3636,3934,4140,73.10,79.09,83.23
충청남도,서산시,해미면,7250,4705,5182,5501,64.90,71.48,75.88
충청남도,서산시,고북면,6084,3447,3893,4239,56.66,63.99,69.67
충청남도,서산시,부춘동,19079,7270,8856,10453,38.10,46.42,54.79
충청남도,서산시,동문1동,18502,7460,9204,10748,40.32,49.75,58.09
충청남도,서산시,동문2동,8718,4119,4845,5497,47.25,55.57,63.05
충청남도,서산시,수석동,15844,6096,7508,8887,38.48,47.39,56.09
충청남도,서산시,석남동,33751,10032,13043,16439,29.72,38.64,48.71
충청남도,논산시,강경읍,7858,5014,5532,5930,63.81,70.40,75.46
충청남도,논산시,연무읍,13260,7364,8194,8976,55.54,61.79,67.69
충청남도,논산시,성동면,4007,2966,3147,3274,74.02,78.54,81.71
충청남도,논산시,광석면,4114,2920,3145,3296,70.98,76.45,80.12
충청남도,논산시,노성면,2907,2007,2162,2285,69.04,74.37,78.60
충청남도,논산시,상월면,3478,2536,2742,2888,72.92,78.84,83.04
충청남도,논산시,부적면,3476,2511,2700,2811,72.24,77.68,80.87
충청남도,논산시,연산면,6010,4394,4694,4884,73.11,78.10,81.26
충청남도,논산시,벌곡면,2415,1822,1955,2032,75.45,80.95,84.14
충청남도,논산시,양촌면,6168,3834,4149,4394,62.16,67.27,71.24
충청남도,논산시,가야곡면,3377,2563,2719,2834,75.90,80.52,83.92
충청남도,논산시,은진면,3961,2586,2853,3002,65.29,72.03,75.79
충청남도,논산시,채운면,2174,1556,1670,1747,71.57,76.82,80.36
충청남도,논산시,취암동,35041,13374,16426,19194,38.17,46.88,54.78
충청남도,논산시,부창동,15797,7481,8812,9896,47.36,55.78,62.64
충청남도,계룡시,두마면,8177,3371,4095,4712,41.23,50.08,57.63
충청남도,계룡시,엄사면,18216,8005,9732,11016,43.94,53.43,60.47
충청남도,계룡시,신도안면,8496,863,2089,3287,10.16,24.59,38.69
충청남도,계룡시,금암동,8530,3521,4295,5025,41.28,50.35,58.91
충청남도,당진시,합덕읍,8609,5572,6172,6628,64.72,71.69,76.99
충청남도,당진시,송악읍,30521,11247,13792,16915,36.85,45.19,55.42
충청남도,당진시,고대면,5294,3754,4040,4251,70.91,76.31,80.30
충청남도,당진시,석문면,9441,5512,6217,6797,58.38,65.85,71.99
충청남도,당진시,대호지면,2373,1813,1924,1996,76.40,81.08,84.11
충청남도,당진시,정미면,3567,2555,2715,2831,71.63,76.11,79.37
충청남도,당진시,면천면,3491,2483,2671,2819,71.13,76.51,80.75
충청남도,당진시,순성면,5023,3500,3800,3997,69.68,75.65,79.57
충청남도,당진시,우강면,5436,3513,3834,4136,64.62,70.53,76.09
충청남도,당진시,신평면,15411,6986,8285,9551,45.33,53.76,61.98
충청남도,당진시,송산면,11813,4984,5977,7065,42.19,50.60,59.81
충청남도,당진시,당진1동,24828,7738,9820,12193,31.17,39.55,49.11
충청남도,당진시,당진2동,23303,7596,9605,11814,32.60,41.22,50.70
충청남도,당진시,당진3동,17861,5607,7392,9125,31.39,41.39,51.09
충청남도,금산군,금산읍,22249,11068,12905,14494,49.75,58.00,65.14
충청남도,금산군,금성면,3237,2376,2543,2656,73.40,78.56,82.05
충청남도,금산군,제원면,2794,2114,2258,2337,75.66,80.82,83.64
충청남도,금산군,부리면,2462,1956,2066,2124,79.45,83.92,86.27
충청남도,금산군,군북면,2475,1769,1893,1993,71.47,76.48,80.53
충청남도,금산군,남일면,2820,1895,2021,2115,67.20,71.67,75.00
충청남도,금산군,남이면,2100,1595,1680,1734,75.95,80.00,82.57
충청남도,금산군,진산면,3219,2372,2537,2656,73.69,78.81,82.51
충청남도,금산군,복수면,2964,2165,2324,2426,73.04,78.41,81.85
충청남도,금산군,추부면,5970,3871,4222,4520,64.84,70.72,75.71
충청남도,부여군,부여읍,19333,10857,12242,13265,56.16,63.32,68.61
충청남도,부여군,규암면,11897,5806,6715,7486,48.80,56.44,62.92
충청남도,부여군,은산면,3663,2697,2881,3014,73.63,78.65,82.28
충청남도,부여군,외산면,2311,1814,1913,1976,78.49,82.78,85.50
충청남도,부여군,내산면,1515,1202,1246,1301,79.34,82.24,85.87
충청남도,부여군,구룡면,2324,1712,1833,1915,73.67,78.87,82.40
충청남도,부여군,홍산면,2799,2045,2189,2306,73.06,78.21,82.39
충청남도,부여군,옥산면,1414,1134,1191,1231,80.20,84.23,87.06
충청남도,부여군,남면,1805,1400,1469,1536,77.56,81.39,85.10
충청남도,부여군,충화면,1128,920,954,980,81.56,84.57,86.88
충청남도,부여군,양화면,1653,1347,1409,1458,81.49,85.24,88.20
충청남도,부여군,임천면,2839,2104,2235,2330,74.11,78.72,82.07
충청남도,부여군,장암면,2674,2021,2155,2232,75.58,80.59,83.47
충청남도,부여군,세도면,3079,2298,2447,2552,74.63,79.47,82.88
충청남도,부여군,석성면,2800,1918,2085,2193,68.50,74.46,78.32
충청남도,부여군,초촌면,2090,1563,1654,1734,74.78,79.14,82.97
충청남도,서천군,장항읍,11104,6417,7238,7851,57.79,65.18,70.70
충청남도,서천군,서천읍,13276,6902,7899,8738,51.99,59.50,65.82
충청남도,서천군,마서면,4806,3466,3734,3936,72.12,77.69,81.90
충청남도,서천군,화양면,2238,1793,1874,1939,80.12,83.74,86.64
충청남도,서천군,기산면,1594,1268,1339,1388,79.55,84.00,87.08
충청남도,서천군,한산면,2474,1882,2004,2094,76.07,81.00,84.64
충청남도,서천군,마산면,1462,1126,1184,1215,77.02,80.98,83.11
충청남도,서천군,시초면,1218,983,1025,1051,80.71,84.15,86.29
충청남도,서천군,문산면,1230,1007,1063,1101,81.87,86.42,89.51
충청남도,서천군,판교면,2042,1657,1731,1789,81.15,84.77,87.61
충청남도,서천군,종천면,2030,1588,1672,1724,78.23,82.36,84.93
충청남도,서천군,비인면,2846,2227,2355,2432,78.25,82.75,85.45
충청남도,서천군,서면,4277,2880,3106,3330,67.34,72.62,77.86
충청남도,청양군,청양읍,10053,5091,5745,6307,50.64,57.15,62.74
충청남도,청양군,운곡면,2125,1597,1698,1756,75.15,79.91,82.64
충청남도,청양군,대치면,2227,1627,1747,1829,73.06,78.45,82.13
충청남도,청양군,정산면,3548,2225,2468,2599,62.71,69.56,73.25
충청남도,청양군,목면,1500,1110,1173,1230,74.00,78.20,82.00
충청남도,청양군,청남면,1888,1384,1493,1545,73.31,79.08,81.83
충청남도,청양군,장평면,2268,1703,1799,1890,75.09,79.32,83.33
충청남도,청양군,남양면,2702,2059,2170,2236,76.20,80.31,82.75
충청남도,청양군,화성면,2172,1631,1739,1805,75.09,80.06,83.10
충청남도,청양군,비봉면,2064,1564,1658,1719,75.78,80.33,83.28
충청남도,홍성군,홍성읍,37486,17363,20589,23127,46.32,54.92,61.70
충청남도,홍성군,광천읍,8277,5792,6191,6525,69.98,74.80,78.83
충청남도,홍성군,홍북읍,29148,7914,10530,13613,27.15,36.13,46.70
충청남도,홍성군,금마면,3489,2566,2766,2882,73.55,79.28,82.60
충청남도,홍성군,홍동면,3415,2342,2530,2683,68.58,74.08,78.57
충청남도,홍성군,장곡면,2824,2180,2318,2390,77.20,82.08,84.63
충청남도,홍성군,은하면,2217,1765,1851,1930,79.61,83.49,87.05
충청남도,홍성군,결성면,2055,1663,1729,1783,80.92,84.14,86.76
충청남도,홍성군,서부면,3195,2422,2565,2682,75.81,80.28,83.94
충청남도,홍성군,갈산면,3530,2656,2819,2934,75.24,79.86,83.12
충청남도,홍성군,구항면,3489,2528,2732,2861,72.46,78.30,82.00
충청남도,예산군,예산읍,32444,16796,19413,21480,51.77,59.84,66.21
충청남도,예산군,삽교읍,10170,5489,6150,6663,53.97,60.47,65.52
충청남도,예산군,대술면,2377,1850,1975,2048,77.83,83.09,86.16
충청남도,예산군,신양면,2995,2284,2431,2544,76.26,81.17,84.94
충청남도,예산군,광시면,3092,2381,2540,2631,77.01,82.15,85.09
충청남도,예산군,대흥면,1748,1387,1466,1511,79.35,83.87,86.44
충청남도,예산군,응봉면,2516,1790,1929,2011,71.14,76.67,79.93
충청남도,예산군,덕산면,6642,4401,4806,5135,66.26,72.36,77.31
충청남도,예산군,봉산면,2473,1767,1919,2005,71.45,77.60,81.08
충청남도,예산군,고덕면,4375,3207,3434,3592,73.30,78.49,82.10
충청남도,예산군,신암면,3415,2537,2711,2823,74.29,79.39,82.66
충청남도,예산군,오가면,4196,3071,3283,3435,73.19,78.24,81.86
충청남도,태안군,태안읍,29324,14347,16600,18693,48.93,56.61,63.75
충청남도,태안군,안면읍,8383,5695,6239,6655,67.94,74.42,79.39
충청남도,태안군,고남면,2325,1722,1863,1952,74.06,80.13,83.96
충청남도,태안군,남면,4184,2990,3217,3380,71.46,76.89,80.78
충청남도,태안군,근흥면,5375,4122,4372,4577,76.69,81.34,85.15
충청남도,태안군,소원면,5313,4107,4411,4606,77.30,83.02,86.69
충청남도,태안군,원북면,4341,3231,3440,3579,74.43,79.24,82.45
충청남도,태안군,이원면,2192,1717,1804,1882,78.33,82.30,85.86
전라북도,전주시 완산구,중앙동,7318,4160,4597,5009,56.85,62.82,68.45
전라북도,전주시 완산구,풍남동,3995,2567,2831,3027,64.26,70.86,75.77
전라북도,전주시 완산구,노송동,11690,6331,7151,7907,54.16,61.17,67.64
전라북도,전주시 완산구,완산동,5372,2939,3300,3640,54.71,61.43,67.76
전라북도,전주시 완산구,동서학동,6263,3664,4059,4424,58.50,64.81,70.64
전라북도,전주시 완산구,서서학동,8551,4898,5485,6000,57.28,64.14,70.17
