시도명,시군구명,행정동명,행정동별_total,현재,5년후,10년후,현재_고령인구비율,5년후_고령인구비율,10년후_고령인구비율
부산광역시,연제구,연산제9동,34856,10262,13234,16364,29.44,37.97,46.95
부산광역시,수영구,남천제1동,13878,4179,5338,6642,30.11,38.46,47.86
부산광역시,수영구,남천제2동,12026,3655,4656,5793,30.39,38.72,48.17
부산광역시,수영구,수영동,14544,5972,7085,8188,41.06,48.71,56.30
부산광역시,수영구,망미제1동,27331,9845,11983,13998,36.02,43.84,51.22
부산광역시,수영구,망미제2동,10543,3575,4408,5322,33.91,41.81,50.48
부산광역시,수영구,광안제1동,25823,6976,8613,10480,27.01,33.35,40.58
부산광역시,수영구,광안제2동,18763,5300,6587,8003,28.25,35.11,42.65
부산광역시,수영구,광안제3동,9586,3037,3657,4312,31.68,38.15,44.98
부산광역시,수영구,광안제4동,13680,3990,4957,6101,29.17,36.24,44.60
부산광역시,수영구,민락동,28487,8310,10469,12946,29.17,36.75,45.45
부산광역시,사상구,삼락동,5742,2258,2910,3456,39.32,50.68,60.19
부산광역시,사상구,모라제1동,27878,9076,11836,14215,32.56,42.46,50.99
부산광역시,사상구,모라제3동,10267,5114,6173,7059,49.81,60.12,68.75
부산광역시,사상구,덕포제1동,8606,2786,3697,4490,32.37,42.96,52.17
부산광역시,사상구,덕포제2동,12826,4172,5515,6600,32.53,43.00,51.46
부산광역시,사상구,괘법동,22540,6094,8233,10059,27.04,36.53,44.63
부산광역시,사상구,감전동,13204,4814,6266,7454,36.46,47.46,56.45
부산광역시,사상구,주례제1동,15023,4554,6102,7505,30.31,40.62,49.96
부산광역시,사상구,주례제2동,22938,5968,7824,9668,26.02,34.11,42.15
부산광역시,사상구,주례제3동,13042,4167,5347,6504,31.95,41.00,49.87
부산광역시,사상구,학장동,28059,8597,11191,13777,30.64,39.88,49.10
부산광역시,사상구,엄궁동,26679,6463,9014,11617,24.23,33.79,43.54
부산광역시,기장군,기장읍,52787,16567,21105,25983,31.38,39.98,49.22
부산광역시,기장군,장안읍,8581,3263,4043,4780,38.03,47.12,55.70
부산광역시,기장군,정관읍,81582,13042,16596,22133,15.99,20.34,27.13
부산광역시,기장군,일광면,25735,5746,7567,9546,22.33,29.40,37.09
부산광역시,기장군,철마면,7885,3532,4239,4863,44.79,53.76,61.67
대구광역시,중구,동인동,7952,2544,3174,3781,31.99,39.91,47.55
대구광역시,중구,삼덕동,6538,1191,1479,1880,18.22,22.62,28.75
대구광역시,중구,성내1동,4975,1210,1492,1793,24.32,29.99,36.04
대구광역시,중구,성내2동,4498,1576,1931,2254,35.04,42.93,50.11
대구광역시,중구,성내3동,4725,1220,1546,1853,25.82,32.72,39.22
대구광역시,중구,대신동,7802,2087,2640,3285,26.75,33.84,42.10
대구광역시,중구,남산1동,4731,1433,1757,2149,30.29,37.14,45.42
대구광역시,중구,남산2동,6709,1567,2000,2542,23.36,29.81,37.89
대구광역시,중구,남산3동,6648,2011,2510,3021,30.25,37.76,45.44
대구광역시,중구,남산4동,11496,3631,4493,5477,31.58,39.08,47.64
대구광역시,중구,대봉1동,6827,1985,2517,3162,29.08,36.87,46.32
대구광역시,중구,대봉2동,2803,837,1048,1278,29.86,37.39,45.59
대구광역시,동구,신암1동,8955,3265,4044,4747,36.46,45.16,53.01
대구광역시,동구,신암2동,10310,3043,3756,4587,29.52,36.43,44.49
대구광역시,동구,신암3동,11706,2981,3768,4729,25.47,32.19,40.40
대구광역시,동구,신암4동,11397,3902,5000,6060,34.24,43.87,53.17
대구광역시,동구,신암5동,6284,2520,3133,3722,40.10,49.86,59.23
대구광역시,동구,신천1.2동,12830,4467,5530,6646,34.82,43.10,51.80
대구광역시,동구,신천3동,11608,3115,4085,5205,26.83,35.19,44.84
대구광역시,동구,신천4동,8334,2488,3172,3827,29.85,38.06,45.92
대구광역시,동구,효목1동,13606,5395,6657,7838,39.65,48.93,57.61
대구광역시,동구,효목2동,13156,4492,5638,6734,34.14,42.85,51.19
대구광역시,동구,도평동,4000,1499,1873,2192,37.48,46.83,54.80
대구광역시,동구,불로.봉무동,21241,5016,6556,8309,23.61,30.86,39.12
대구광역시,동구,지저동,14461,5277,6762,8042,36.49,46.76,55.61
대구광역시,동구,동촌동,15602,5330,6814,8100,34.16,43.67,51.92
대구광역시,동구,방촌동,18753,6677,8568,10258,35.60,45.69,54.70
대구광역시,동구,해안동,15124,5568,6973,8290,36.82,46.11,54.81
대구광역시,동구,안심1동,42034,11641,14967,18390,27.69,35.61,43.75
대구광역시,동구,안심2동,10968,3739,4824,5829,34.09,43.98,53.15
대구광역시,동구,안심3동,21957,4134,5438,7200,18.83,24.77,32.79
대구광역시,동구,안심4동,28857,6710,8845,11447,23.25,30.65,39.67
대구광역시,동구,혁신동,18611,2651,3473,4440,14.24,18.66,23.86
대구광역시,동구,공산동,21704,7277,9186,11092,33.53,42.32,51.11
대구광역시,서구,내당1동,8347,2860,3736,4456,34.26,44.76,53.38
대구광역시,서구,내당2.3동,9686,3842,4816,5705,39.67,49.72,58.90
대구광역시,서구,내당4동,16472,5503,7041,8437,33.41,42.75,51.22
대구광역시,서구,비산1동,9596,3592,4654,5605,37.43,48.50,58.41
대구광역시,서구,비산2.3동,9206,3996,4929,5741,43.41,53.54,62.36
대구광역시,서구,비산4동,9730,3582,4639,5536,36.81,47.68,56.90
대구광역시,서구,비산5동,6039,2567,3198,3754,42.51,52.96,62.16
대구광역시,서구,비산6동,7568,2859,3688,4436,37.78,48.73,58.62
대구광역시,서구,비산7동,9905,3687,4820,5770,37.22,48.66,58.25
대구광역시,서구,평리1동,7785,2878,3698,4420,36.97,47.50,56.78
대구광역시,서구,평리2동,7949,2494,3225,3914,31.38,40.57,49.24
대구광역시,서구,평리3동,9875,3631,4762,5673,36.77,48.22,57.45
대구광역시,서구,평리4동,17968,5315,7163,8702,29.58,39.87,48.43
대구광역시,서구,평리5동,1743,628,823,962,36.03,47.22,55.19
대구광역시,서구,평리6동,3641,1425,1840,2210,39.14,50.54,60.70
대구광역시,서구,상중이동,19980,6043,7986,9867,30.25,39.97,49.38
대구광역시,서구,원대동,7552,2903,3693,4405,38.44,48.90,58.33
대구광역시,남구,이천동,11910,4085,4993,6069,34.30,41.92,50.96
대구광역시,남구,봉덕1동,9122,3251,4032,4855,35.64,44.20,53.22
대구광역시,남구,봉덕2동,12394,4037,5020,6019,32.57,40.50,48.56
대구광역시,남구,봉덕3동,16542,5568,6923,8425,33.66,41.85,50.93
대구광역시,남구,대명1동,11280,3609,4595,5604,31.99,40.74,49.68
대구광역시,남구,대명2동,10326,3268,4005,4856,31.65,38.79,47.03
대구광역시,남구,대명3동,10841,3984,4956,5848,36.75,45.72,53.94
대구광역시,남구,대명4동,10950,3956,4991,5940,36.13,45.58,54.25
대구광역시,남구,대명5동,6270,1924,2395,2885,30.69,38.20,46.01
대구광역시,남구,대명6동,9533,2869,3587,4397,30.10,37.63,46.12
대구광역시,남구,대명9동,15579,4838,6064,7427,31.05,38.92,47.67
대구광역시,남구,대명10동,9072,3320,4088,4813,36.60,45.06,53.05
대구광역시,남구,대명11동,8618,3367,4156,4880,39.07,48.22,56.63
대구광역시,북구,고성동,4888,1527,1895,2283,31.24,38.77,46.71
대구광역시,북구,칠성동,23406,5384,6937,8709,23.00,29.64,37.21
대구광역시,북구,침산1동,4081,1556,2023,2377,38.13,49.57,58.25
대구광역시,북구,침산2동,18567,3527,4743,6331,19.00,25.55,34.10
대구광역시,북구,침산3동,19738,4826,6418,8298,24.45,32.52,42.04
대구광역시,북구,산격1동,9128,4085,5033,5840,44.75,55.14,63.98
대구광역시,북구,산격2동,10734,3203,4319,5359,29.84,40.24,49.93
대구광역시,북구,산격3동,9416,2437,3062,3636,25.88,32.52,38.62
대구광역시,북구,산격4동,8344,2989,3724,4415,35.82,44.63,52.91
대구광역시,북구,대현동,17658,5346,6748,8144,30.28,38.21,46.12
대구광역시,북구,복현1동,7780,1701,2270,2847,21.86,29.18,36.59
대구광역시,북구,복현2동,31149,6700,9252,12087,21.51,29.70,38.80
대구광역시,북구,검단동,6402,2446,3042,3556,38.21,47.52,55.55
대구광역시,북구,무태조야동,36326,7371,10092,13889,20.29,27.78,38.23
대구광역시,북구,관문동,36455,7344,10161,13249,20.15,27.87,36.34
대구광역시,북구,태전1동,22266,5708,7785,9801,25.64,34.96,44.02
대구광역시,북구,태전2동,24330,6118,8309,10713,25.15,34.15,44.03
대구광역시,북구,구암동,34804,6313,9467,13509,18.14,27.20,38.81
대구광역시,북구,관음동,16340,4703,6391,8158,28.78,39.11,49.93
대구광역시,북구,읍내동,26662,6660,9267,11963,24.98,34.76,44.87
대구광역시,북구,동천동,27685,4205,6439,9861,15.19,23.26,35.62
대구광역시,북구,노원동,11461,4054,5218,6216,35.37,45.53,54.24
대구광역시,북구,국우동,29664,4376,6571,9698,14.75,22.15,32.69
대구광역시,수성구,범어1동,16561,3321,4531,6091,20.05,27.36,36.78
대구광역시,수성구,범어2동,15386,3361,4527,6027,21.84,29.42,39.17
대구광역시,수성구,범어3동,16720,2501,3619,5211,14.96,21.64,31.17
대구광역시,수성구,범어4동,19851,2670,3734,5774,13.45,18.81,29.09
대구광역시,수성구,만촌1동,22607,6000,7847,10049,26.54,34.71,44.45
대구광역시,수성구,만촌2동,10909,2910,3877,4962,26.68,35.54,45.49
대구광역시,수성구,만촌3동,19476,3213,4562,6754,16.50,23.42,34.68
대구광역시,수성구,수성1가동,17788,4960,6376,8146,27.88,35.84,45.79
대구광역시,수성구,수성2.3가동,11798,2781,3593,4699,23.57,30.45,39.83
대구광역시,수성구,수성4가동,14344,4192,5570,7015,29.22,38.83,48.91
대구광역시,수성구,황금1동,23608,4483,6237,8723,18.99,26.42,36.95
대구광역시,수성구,황금2동,10649,2946,3768,4747,27.66,35.38,44.58
대구광역시,수성구,중동,12145,3218,4176,5253,26.50,34.38,43.25
대구광역시,수성구,상동,16165,5074,6428,7843,31.39,39.76,48.52
대구광역시,수성구,파동,12444,4217,5228,6252,33.89,42.01,50.24
대구광역시,수성구,두산동,14167,3200,4515,5916,22.59,31.87,41.76
대구광역시,수성구,지산1동,21694,6923,8887,11051,31.91,40.97,50.94
대구광역시,수성구,지산2동,18562,5547,7236,9085,29.88,38.98,48.94
대구광역시,수성구,범물1동,11250,5043,6160,7060,44.83,54.76,62.76
대구광역시,수성구,범물2동,17059,4367,5834,7487,25.60,34.20,43.89
대구광역시,수성구,고산1동,30970,6305,8943,12124,20.36,28.88,39.15
대구광역시,수성구,고산2동,28650,6552,8858,11618,22.87,30.92,40.55
대구광역시,수성구,고산3동,33026,7287,10395,13950,22.06,31.48,42.24
대구광역시,달서구,성당동,23046,7055,9069,11034,30.61,39.35,47.88
대구광역시,달서구,두류1.2동,14398,4829,6117,7291,33.54,42.49,50.64
대구광역시,달서구,두류3동,8185,2753,3473,4170,33.63,42.43,50.95
대구광역시,달서구,감삼동,26130,6040,8485,10985,23.12,32.47,42.04
대구광역시,달서구,죽전동,13519,3712,5066,6350,27.46,37.47,46.97
대구광역시,달서구,장기동,17058,3960,5543,7323,23.21,32.50,42.93
대구광역시,달서구,용산1동,30667,6364,9509,13051,20.75,31.01,42.56
대구광역시,달서구,용산2동,28601,6091,9209,12476,21.30,32.20,43.62
대구광역시,달서구,이곡1동,22921,4620,7072,9748,20.16,30.85,42.53
대구광역시,달서구,이곡2동,16342,4289,6066,7703,26.25,37.12,47.14
대구광역시,달서구,신당동,31990,7181,10211,13447,22.45,31.92,42.04
대구광역시,달서구,본리동,20430,4201,5898,7734,20.56,28.87,37.86
대구광역시,달서구,월성1동,37084,4558,6518,10362,12.29,17.58,27.94
대구광역시,달서구,월성2동,15787,6410,7874,9365,40.60,49.88,59.32
대구광역시,달서구,진천동,51239,12214,16756,21570,23.84,32.70,42.10
대구광역시,달서구,유천동,33452,3003,4403,6719,8.98,13.16,20.09
대구광역시,달서구,상인1동,35943,8432,11520,15197,23.46,32.05,42.28
대구광역시,달서구,상인2동,19641,5145,7070,8792,26.20,36.00,44.76
대구광역시,달서구,상인3동,11079,5017,6131,7078,45.28,55.34,63.89
대구광역시,달서구,도원동,35220,9805,13480,16885,27.84,38.27,47.94
대구광역시,달서구,송현1동,19348,6225,8080,9904,32.17,41.76,51.19
대구광역시,달서구,송현2동,18011,6461,8188,9761,35.87,45.46,54.19
대구광역시,달서구,본동,12237,3917,5147,6319,32.01,42.06,51.64
대구광역시,달성군,화원읍,46545,12673,17397,22113,27.23,37.38,47.51
대구광역시,달성군,논공읍,4735,1767,2285,2676,37.32,48.26,56.52
대구광역시,달성군,논공읍공단출장소,13084,2876,4258,5870,21.98,32.54,44.86
대구광역시,달성군,다사읍,50813,9396,13270,17430,18.49,26.12,34.30
대구광역시,달성군,다사읍서재출장소,38847,4976,7276,10027,12.81,18.73,25.81
대구광역시,달성군,유가읍,29468,3605,4952,6740,12.23,16.80,22.87
대구광역시,달성군,옥포읍,24997,6770,8959,10973,27.08,35.84,43.90
대구광역시,달성군,현풍읍,23181,4952,6445,8036,21.36,27.80,34.67
대구광역시,달성군,가창면,7776,3494,4200,4796,44.93,54.01,61.68
대구광역시,달성군,하빈면,3556,1803,2268,2571,50.70,63.78,72.30
대구광역시,달성군,구지면,19370,3303,4345,5509,17.05,22.43,28.44
인천광역시,중구,연안동,6075,2369,3020,3584,39.00,49.71,59.00
인천광역시,중구,신포동,5011,1804,2219,2661,36.00,44.28,53.10
인천광역시,중구,신흥동,13291,3976,5074,6253,29.91,38.18,47.05
인천광역시,중구,도원동,3926,1589,1943,2296,40.47,49.49,58.48
인천광역시,중구,율목동,3185,1275,1577,1900,40.03,49.51,59.65
인천광역시,중구,동인천동,5798,2324,2888,3391,40.08,49.81,58.49
인천광역시,중구,개항동,6985,2772,3403,4012,39.69,48.72,57.44
인천광역시,중구,영종동,19359,4604,6165,7909,23.78,31.85,40.85
인천광역시,중구,영종1동,44171,5173,7126,10018,11.71,16.13,22.68
인천광역시,중구,운서동,33965,4271,6124,9021,12.57,18.03,26.56
인천광역시,중구,용유동,3906,1950,2425,2786,49.92,62.08,71.33
인천광역시,동구,만석동,6894,2131,2715,3327,30.91,39.38,48.26
인천광역시,동구,화수1.화평동,5942,2241,2769,3307,37.71,46.60,55.65
인천광역시,동구,화수2동,7551,2922,3524,4123,38.70,46.67,54.60
인천광역시,동구,송현1.2동,10322,3014,3783,4585,29.20,36.65,44.42
인천광역시,동구,송현3동,3529,1484,1792,2117,42.05,50.78,59.99
인천광역시,동구,송림1동,1555,622,741,848,40.00,47.65,54.53
인천광역시,동구,송림2동,2673,1264,1505,1708,47.29,56.30,63.90
인천광역시,동구,송림3.5동,6955,2280,2822,3435,32.78,40.58,49.39
인천광역시,동구,송림4동,6107,1213,1654,2154,19.86,27.08,35.27
인천광역시,동구,송림6동,6091,1809,2263,2726,29.70,37.15,44.75
인천광역시,동구,금창동,2763,1236,1433,1658,44.73,51.86,60.01
인천광역시,미추홀구,숭의2동,14844,4144,5321,6524,27.92,35.85,43.95
인천광역시,미추홀구,숭의1.3동,13864,3334,4400,5499,24.05,31.74,39.66
인천광역시,미추홀구,숭의4동,16102,4642,5904,7238,28.83,36.67,44.95
인천광역시,미추홀구,용현1.4동,17518,5402,6736,8007,30.84,38.45,45.71
인천광역시,미추홀구,용현2동,17900,4731,6002,7440,26.43,33.53,41.56
인천광역시,미추홀구,용현3동,7648,2854,3516,4161,37.32,45.97,54.41
인천광역시,미추홀구,용현5동,47384,9967,13618,17795,21.03,28.74,37.55
인천광역시,미추홀구,학익1동,31941,7638,10280,13466,23.91,32.18,42.16
인천광역시,미추홀구,학익2동,18224,5331,6946,8638,29.25,38.11,47.40
인천광역시,미추홀구,도화1동,23320,6123,8031,10005,26.26,34.44,42.90
인천광역시,미추홀구,도화2.3동,33051,7573,10019,12402,22.91,30.31,37.52
인천광역시,미추홀구,주안1동,20800,3852,5355,7042,18.52,25.75,33.86
인천광역시,미추홀구,주안2동,16740,5409,6816,8217,32.31,40.72,49.09
인천광역시,미추홀구,주안3동,8715,2821,3534,4267,32.37,40.55,48.96
인천광역시,미추홀구,주안4동,13331,4978,6146,7251,37.34,46.10,54.39
인천광역시,미추홀구,주안5동,20815,5634,7418,9196,27.07,35.64,44.18
인천광역시,미추홀구,주안6동,21905,5257,6824,8514,24.00,31.15,38.87
인천광역시,미추홀구,주안7동,12464,4367,5521,6612,35.04,44.30,53.05
인천광역시,미추홀구,주안8동,20992,5908,7866,9776,28.14,37.47,46.57
인천광역시,미추홀구,관교동,14950,4375,5701,6968,29.26,38.13,46.61
인천광역시,미추홀구,문학동,14435,3044,4223,5784,21.09,29.26,40.07
인천광역시,연수구,옥련1동,19241,4810,6692,8507,25.00,34.78,44.21
인천광역시,연수구,옥련2동,20281,4622,6572,8504,22.79,32.40,41.93
인천광역시,연수구,선학동,17076,5236,6958,8414,30.66,40.75,49.27
인천광역시,연수구,연수1동,19236,4640,6578,8529,24.12,34.20,44.34
인천광역시,연수구,연수2동,20969,5110,7029,8839,24.37,33.52,42.15
인천광역시,연수구,연수3동,16010,4782,6316,7718,29.87,39.45,48.21
인천광역시,연수구,청학동,24789,7123,9740,12224,28.73,39.29,49.31
인천광역시,연수구,동춘1동,25335,4845,7143,9470,19.12,28.19,37.38
인천광역시,연수구,동춘2동,18213,3813,5513,7256,20.94,30.27,39.84
인천광역시,연수구,동춘3동,18407,3553,5075,6958,19.30,27.57,37.80
인천광역시,연수구,송도1동,38184,5750,8557,12170,15.06,22.41,31.87
인천광역시,연수구,송도2동,36648,3717,5943,9417,10.14,16.22,25.70
인천광역시,연수구,송도3동,48818,4895,7587,11269,10.03,15.54,23.08
인천광역시,연수구,송도4동,25509,2588,4077,6157,10.15,15.98,24.14
인천광역시,연수구,송도5동,40016,3988,6196,9106,9.97,15.48,22.76
인천광역시,남동구,구월1동,31328,6537,8962,11487,20.87,28.61,36.67
인천광역시,남동구,구월2동,35330,7100,9773,12871,20.10,27.66,36.43
인천광역시,남동구,구월3동,30361,5268,7375,9758,17.35,24.29,32.14
인천광역시,남동구,구월4동,14641,4467,5954,7352,30.51,40.67,50.22
인천광역시,남동구,간석1동,20531,5791,7545,9356,28.21,36.75,45.57
인천광역시,남동구,간석2동,21932,5424,7319,9290,24.73,33.37,42.36
인천광역시,남동구,간석3동,27457,7467,10019,12591,27.20,36.49,45.86
인천광역시,남동구,간석4동,29231,7337,9879,12554,25.10,33.80,42.95
인천광역시,남동구,만수1동,17106,5449,7093,8651,31.85,41.46,50.57
인천광역시,남동구,만수2동,24114,6005,8124,10318,24.90,33.69,42.79
인천광역시,남동구,만수3동,17671,4330,5925,7465,24.50,33.53,42.24
인천광역시,남동구,만수4동,20837,5562,7388,9246,26.69,35.46,44.37
인천광역시,남동구,만수5동,15339,5061,6592,7982,32.99,42.98,52.04
인천광역시,남동구,만수6동,24130,6612,8939,11342,27.40,37.05,47.00
인천광역시,남동구,장수서창동,19800,5067,6749,8503,25.59,34.09,42.94
인천광역시,남동구,서창2동,39306,6844,9282,11765,17.41,23.61,29.93
인천광역시,남동구,남촌도림동,21083,5691,7834,9942,26.99,37.16,47.16
인천광역시,남동구,논현1동,31912,6307,8966,11889,19.76,28.10,37.26
인천광역시,남동구,논현2동,32895,7161,9804,12843,21.77,29.80,39.04
인천광역시,남동구,논현고잔동,41172,6244,9165,13330,15.17,22.26,32.38
인천광역시,부평구,부평1동,36496,8466,11460,14636,23.20,31.40,40.10
인천광역시,부평구,부평2동,14897,4076,5391,6671,27.36,36.19,44.78
인천광역시,부평구,부평3동,12676,4030,5220,6290,31.79,41.18,49.62
인천광역시,부평구,부평4동,36971,8144,11119,14187,22.03,30.07,38.37
인천광역시,부평구,부평5동,31614,6384,8813,11389,20.19,27.88,36.03
인천광역시,부평구,부평6동,14913,3895,5187,6453,26.12,34.78,43.27
인천광역시,부평구,산곡1동,12180,3606,4708,5811,29.61,38.65,47.71
인천광역시,부평구,산곡2동,30868,6767,9469,12247,21.92,30.68,39.68
인천광역시,부평구,산곡3동,21979,6986,8970,10958,31.78,40.81,49.86
인천광역시,부평구,산곡4동,17630,4368,5998,7622,24.78,34.02,43.23
인천광역시,부평구,청천1동,6884,1984,2717,3439,28.82,39.47,49.96
인천광역시,부평구,청천2동,35306,8099,11437,14559,22.94,32.39,41.24
인천광역시,부평구,갈산1동,16538,4189,5849,7465,25.33,35.37,45.14
인천광역시,부평구,갈산2동,18574,5477,7263,8838,29.49,39.10,47.58
인천광역시,부평구,삼산1동,33017,7844,10859,14174,23.76,32.89,42.93
인천광역시,부평구,삼산2동,28561,5162,7491,10630,18.07,26.23,37.22
인천광역시,부평구,부개1동,16135,5277,6763,8137,32.71,41.92,50.43
인천광역시,부평구,부개2동,20047,4718,6471,8210,23.53,32.28,40.95
인천광역시,부평구,부개3동,30477,6645,9672,12640,21.80,31.74,41.47
인천광역시,부평구,일신동,12399,3414,4510,5484,27.53,36.37,44.23
인천광역시,부평구,십정1동,13877,4023,5385,6645,28.99,38.81,47.88
인천광역시,부평구,십정2동,22805,6871,9271,11415,30.13,40.65,50.05
인천광역시,계양구,효성1동,27580,7168,9921,12465,25.99,35.97,45.20
인천광역시,계양구,효성2동,28789,7261,10293,13016,25.22,35.75,45.21
인천광역시,계양구,계산1동,19140,5446,7609,9532,28.45,39.75,49.80
인천광역시,계양구,계산2동,15745,4633,6359,7855,29.43,40.39,49.89
인천광역시,계양구,계산3동,18939,4453,6647,8498,23.51,35.10,44.87
인천광역시,계양구,계산4동,23040,4187,6684,9268,18.17,29.01,40.23
인천광역시,계양구,작전1동,27578,6302,9090,11851,22.85,32.96,42.97
인천광역시,계양구,작전2동,19664,5440,7500,9327,27.66,38.14,47.43
인천광역시,계양구,작전서운동,34763,6299,9604,13223,18.12,27.63,38.04
인천광역시,계양구,계양1동,20645,5311,7475,9399,25.73,36.21,45.53
인천광역시,계양구,계양2동,32940,8455,11930,15262,25.67,36.22,46.33
인천광역시,계양구,계양3동,25378,4916,6758,8923,19.37,26.63,35.16
인천광역시,서구,검암경서동,45458,7135,10363,14346,15.70,22.80,31.56
인천광역시,서구,연희동,40304,9676,13814,18065,24.01,34.27,44.82
인천광역시,서구,청라1동,31247,3232,4980,7600,10.34,15.94,24.32
인천광역시,서구,청라2동,48477,5709,8827,12636,11.78,18.21,26.07
인천광역시,서구,청라3동,32221,3310,5134,7581,10.27,15.93,23.53
인천광역시,서구,가정1동,33407,6036,8608,11151,18.07,25.77,33.38
인천광역시,서구,가정2동,6397,1614,2396,3110,25.23,37.46,48.62
인천광역시,서구,가정3동,9531,2435,3567,4577,25.55,37.43,48.02
인천광역시,서구,석남1동,22156,6208,8553,10617,28.02,38.60,47.92
인천광역시,서구,석남2동,12939,4003,5425,6636,30.94,41.93,51.29
인천광역시,서구,석남3동,13723,3785,5198,6560,27.58,37.88,47.80
인천광역시,서구,신현원창동,31289,7150,10035,12878,22.85,32.07,41.16
인천광역시,서구,가좌1동,12772,3341,4600,5859,26.16,36.02,45.87
인천광역시,서구,가좌2동,19775,4934,6912,8757,24.95,34.95,44.28
인천광역시,서구,가좌3동,16525,5122,6813,8386,31.00,41.23,50.75
인천광역시,서구,가좌4동,10399,2852,3830,4730,27.43,36.83,45.49
인천광역시,서구,검단동,33135,6433,9272,12501,19.41,27.98,37.73
인천광역시,서구,불로대곡동,22940,4574,6455,8876,19.94,28.14,38.69
인천광역시,서구,원당동,23806,3503,4974,7406,14.71,20.89,31.11
인천광역시,서구,당하동,27633,4042,6146,8708,14.63,22.24,31.51
인천광역시,서구,오류왕길동,25363,5190,7337,9668,20.46,28.93,38.12
인천광역시,서구,마전동,22565,3740,5494,7709,16.57,24.35,34.16
인천광역시,서구,아라동,23374,1910,2870,4198,8.17,12.28,17.96
인천광역시,강화군,강화읍,22748,8009,9867,11765,35.21,43.38,51.72
인천광역시,강화군,선원면,7967,3126,3832,4434,39.24,48.10,55.65
인천광역시,강화군,불은면,4952,2751,3208,3548,55.55,64.78,71.65
인천광역시,강화군,길상면,7267,3391,4179,4709,46.66,57.51,64.80
인천광역시,강화군,화도면,4562,2526,2945,3270,55.37,64.56,71.68
인천광역시,강화군,양도면,4280,2336,2741,3053,54.58,64.04,71.33
인천광역시,강화군,내가면,3075,1788,2065,2291,58.15,67.15,74.50
인천광역시,강화군,하점면,4062,2377,2745,3005,58.52,67.58,73.98
인천광역시,강화군,양사면,1892,1109,1306,1444,58.62,69.03,76.32
인천광역시,강화군,송해면,3266,1784,2091,2327,54.62,64.02,71.25
인천광역시,강화군,교동면,2848,1726,2040,2215,60.60,71.63,77.77
인천광역시,강화군,삼산면,2223,1296,1500,1662,58.30,67.48,74.76
인천광역시,강화군,서도면,377,234,274,293,62.07,72.68,77.72
인천광역시,강화군,서도면볼음출장소,261,184,212,224,70.50,81.23,85.82
인천광역시,옹진군,북도면,1158,632,752,819,54.58,64.94,70.73
인천광역시,옹진군,북도면장봉출장소,993,522,632,721,52.57,63.65,72.61
인천광역시,옹진군,백령면,5010,1574,1953,2252,31.42,38.98,44.95
인천광역시,옹진군,대청면,1207,494,614,693,40.93,50.87,57.42
인천광역시,옹진군,대청면소청출장소,222,118,139,145,53.15,62.61,65.32
인천광역시,옹진군,덕적면,1901,1060,1270,1411,55.76,66.81,74.22
인천광역시,옹진군,영흥면,6645,2653,3349,3920,39.92,50.40,58.99
인천광역시,옹진군,자월면,965,509,625,710,52.75,64.77,73.58
인천광역시,옹진군,자월면이작출장소,375,206,247,271,54.93,65.87,72.27
인천광역시,옹진군,연평면,2057,587,750,902,28.54,36.46,43.85
광주광역시,동구,충장동,4859,1445,1752,2051,29.74,36.06,42.21
광주광역시,동구,동명동,3853,1366,1596,1847,35.45,41.42,47.94
광주광역시,동구,계림1동,10897,2881,3677,4558,26.44,33.74,41.83
광주광역시,동구,계림2동,9740,2625,3200,3901,26.95,32.85,40.05
광주광역시,동구,산수1동,8552,2592,3322,4030,30.31,38.84,47.12
광주광역시,동구,산수2동,10498,3578,4484,5332,34.08,42.71,50.79
광주광역시,동구,지산1동,4234,1264,1554,1864,29.85,36.70,44.02
광주광역시,동구,지산2동,4486,1425,1737,2127,31.77,38.72,47.41
광주광역시,동구,서남동,2969,893,1079,1265,30.08,36.34,42.61
광주광역시,동구,학동,7703,2184,2738,3336,28.35,35.54,43.31
광주광역시,동구,학운동,11408,4522,5428,6289,39.64,47.58,55.13
광주광역시,동구,지원1동,7768,2514,3159,3762,32.36,40.67,48.43
광주광역시,동구,지원2동,16114,3854,5022,6196,23.92,31.17,38.45
광주광역시,서구,양동,3619,1755,2055,2324,48.49,56.78,64.22
광주광역시,서구,양3동,4541,1531,1857,2185,33.72,40.89,48.12
광주광역시,서구,농성1동,11219,3423,4285,5231,30.51,38.19,46.63
광주광역시,서구,농성2동,4839,1618,2042,2429,33.44,42.20,50.20
광주광역시,서구,광천동,7943,2262,2985,3772,28.48,37.58,47.49
광주광역시,서구,유덕동,10936,1956,2812,3903,17.89,25.71,35.69
광주광역시,서구,치평동,30139,5523,8018,10978,18.33,26.60,36.42
광주광역시,서구,상무1동,24775,4841,6684,8863,19.54,26.98,35.77
광주광역시,서구,상무2동,23789,6654,8629,10558,27.97,36.27,44.38
광주광역시,서구,화정1동,15434,3871,4953,6177,25.08,32.09,40.02
광주광역시,서구,화정2동,20488,4208,5562,7041,20.54,27.15,34.37
광주광역시,서구,화정3동,10031,2969,3778,4654,29.60,37.66,46.40
광주광역시,서구,화정4동,15333,4458,5733,6997,29.07,37.39,45.63
광주광역시,서구,서창동,5754,1759,2374,2968,30.57,41.26,51.58
광주광역시,서구,금호1동,19999,5370,7214,9196,26.85,36.07,45.98
광주광역시,서구,금호2동,28281,4323,6542,9642,15.29,23.13,34.09
